business_name,categories,address,latitude,longitude
Search to Involve Pilipino Americans,Business and Strategy Consulting Office,"3200 W Temple St, Los Angeles, CA 90026",34.075234,-118.281565
Monarch Carpet,"Carpet and Flooring Contractor, Professional Cleaning Service","3007 W Temple St (Temple and vendome), Los Angeles, CA 90026",34.074828,-118.279576
Kobawoo House,Korean Restaurant,"698 S Vermont Ave (at W 7th St), Los Angeles, CA 90005",34.060102,-118.290903
Starbucks,Coffee Shop,"3150 Wilshire Blvd (Vermont Ave), Los Angeles, CA 90010",34.06134,-118.29128
Boba Time,"Coffee Shop, Restaurant","701 S Vermont Ave (at W 7th St), Los Angeles, CA 90005",34.059585,-118.292166
Shatto Recreation Center,Playground,"3191 W 4th St, Los Angeles, CA 90020",34.067522,-118.289486
Ross Dress for Less,Clothing Store,"420 S Alvarado St, Los Angeles, CA 90057",34.060309,-118.273998
Diamond Buffet & Grill,Buffet,"1901 W 7th St, Los Angeles, CA 90057",34.05572,-118.27469
Smart & Final,Grocery Store,"2720 Beverly Blvd, Los Angeles, CA 90057",34.069866,-118.278351
Jack In The Box,Fast Food Restaurant,"1900 W 6th St, Los Angeles, CA 90057",34.058451,-118.272972
Jack In The Box,Fast Food Restaurant,"2120 W Pico Blvd, Los Angeles, CA 90006",34.04692,-118.283793
Numero Uno,"Fish Market, Grocery Store","1309 S Alvarado St (at Hoover St), Los Angeles, CA 90006",34.046379,-118.283783
Maggi's Doughnut,Donut Shop,"2612 W 6th St, Los Angeles, CA 90057",34.061897,-118.280961
Fleur Café,"Café, Restaurant","1300 W Olympic Blvd (Blaine Street), Los Angeles, CA 90015",34.047401,-118.270714
Subway,"Deli, Fast Food Restaurant","610 S Rampart Blvd, Los Angeles, CA 90057",34.061887,-118.281244
Vim Thai Chinese Restaurant,"Thai Restaurant, Chinese Restaurant","5132 Hollywood Blvd, Los Angeles, CA 90027",34.101454,-118.301732
Hollywood Presbyterian Medical Center,Hospital,"1300 N Vermont Ave (at Fountain Ave), Los Angeles, CA 90027",34.096184,-118.290805
Wendy's,Fast Food Restaurant,"1305 N Vermont Ave (at Fountain Ave), Los Angeles, CA 90027",34.09587,-118.292072
El Cholo,Mexican Restaurant,"1121 S Western Ave (at W 11th St), Los Angeles, CA 90006",34.0502,-118.309391
Chosun Galbee,"BBQ Joint, Korean Restaurant","3330 W Olympic Blvd (at Manhattan Pl), Los Angeles, CA 90019",34.052396,-118.310423
Road to Seoul,"BBQ Joint, Korean Restaurant","1230 S Western Ave (at 12th St), Los Angeles, CA 90006",34.048426,-118.308862
Master Ha,"Korean Restaurant, Seafood Restaurant","1147 S Western Ave, Los Angeles, CA 90006",34.049727,-118.309382
Soot Bull Jeep,"BBQ Joint, Korean Restaurant","3136 W 8th St (Catalina), Los Angeles, CA 90005",34.057566,-118.295807
Aca Grill,"BBQ Joint, Argentinian Restaurant","3062 W 8th St, Los Angeles, CA 90005",34.057468,-118.293754
Hosanna Driving & Traffic School,Driving School,"3242 W 8th St, Los Angeles, CA 90005",34.057558,-118.29899
On Dal Restaurant,Korean Restaurant,"3160 W 8th St, Los Angeles, CA 90005",34.057563,-118.296868
The Coffee Bean and Tea Leaf,"Cafe, Coffee, and Tea House","3607 Trousdale Pkwy (USC - Ronald Tutor Campus Center), Los Angeles, CA 90089",34.019949,-118.286186
Exposition Rose Garden,Organization,"3990 Menlo Ave, Los Angeles, CA 90037",34.011991,-118.289431
John C Argue Swim Stadium,Swimming Pool,"3990 Menlo Ave (Menlo Ave and MLK Blvd), Los Angeles, CA 90037",34.011964,-118.289218
The Habit Burger Grill,"Burger Joint, Fast Food Restaurant","Ronald Tutor Campus Center, Los Angeles, CA 90089",34.020355,-118.286194
T-Mobile,Mobile Phone Store,"1011 W Martin Luther King Jr Blvd, Los Angeles, CA 90037",34.011732,-118.292043
USC Thornton School of Music,College and University,"840 W 34th St, Los Angeles, CA 90089",34.022963,-118.285111
Little Caesars Pizza,"Pizzeria, Fast Food Restaurant","1005 W Martin Luther King Jr Blvd (Vermont Ave), Los Angeles, CA 90037",34.011669,-118.2919
Starbucks,Coffee Shop,"3584 S Figueroa St, Los Angeles, CA 90007",34.018539,-118.281916
Subway,"Deli, Fast Food Restaurant","1032 W Martin Luther King Jr Blvd, Los Angeles, CA 90037",34.010455,-118.292687
Jersey Mike's,"Deli, Fast Food Restaurant","3584 S Figueroa St, Los Angeles, CA 90007",34.018549,-118.281634
Pizza Hut,"Pizzeria, Dining and Drinking","1014 W Martin Luther King Jr Blvd, Los Angeles, CA 90037",34.010677,-118.292235
Kobunga,"BBQ Joint, Korean Restaurant","929 W Jefferson Blvd (Hoover St), Los Angeles, CA 90089",34.024742,-118.285498
Super Mercado Latino Market,"Butcher, Grocery Store","1049 W Martin Luther King Jr Blvd, Los Angeles, CA 90037",34.01121,-118.293447
Wingstop,Fast Food Restaurant,"3584 S Figueroa St (at Exposition Blvd), Los Angeles, CA 90007",34.018617,-118.281635
Star Altadena Market,Grocery Store,"3762 S Normandie Ave, Los Angeles, CA 90007",34.018496,-118.299949
EZ-IRS-Filings,Social Club,"1387 W 37th Dr, Los Angeles, CA 90007",34.019308,-118.299964
Discipulafi Exposition Blvr,Shrine,"1324 Exposition Blvd (Normandie), Los Angeles, CA 90018",34.017919,-118.300009
Zacatecas Meat Market,"Butcher, Grocery Store, Meat and Seafood Store","1286 W 39th St, Los Angeles, CA 90037",34.01535,-118.29996
Faithful Service Baptist Church,Church,"1416 W 37th Dr, Los Angeles, CA 90018",34.018769,-118.300874
Normandie Tire Shop,Tire Repair Shop,"3855 S Normandie Ave, Los Angeles, CA 90037",34.015908,-118.300466
McKay's,American Restaurant,"3540 S Figueroa St (University of Southern California), Los Angeles, CA 90007",34.019276,-118.281152
Korean United Presbyterian Church,Church,"1374 W Jefferson Blvd, Los Angeles, CA 90007",34.025197,-118.296893
Korean National Association Memorial Foundation,Organization,"1368 W Jefferson Blvd, Los Angeles, CA 90007",34.025274,-118.296612
Metro by T-Mobile,"Mobile Company, Telecommunication Service, Mobile Phone Store","3561 S Normandie Ave, Los Angeles, CA 90007",34.023329,-118.300369
Philz Coffee,"Cafe, Coffee, and Tea House","6430 W Sunset Blvd, Los Angeles, CA 90028",34.097709,-118.329824
Sassafras Saloon,Cocktail Bar,"1233 Vine St (at La Mirada Ave), Los Angeles, CA 90038",34.093654,-118.326845
Superba Food + Bread - Hollywood,Breakfast Spot,"6530 W Sunset Blvd, Los Angeles, CA 90028",34.097678,-118.332654
Eat This Cafe,"Bistro, American Restaurant, Sandwich Spot","6547 Santa Monica Blvd, Los Angeles, CA 90038",34.090931,-118.332241
Hudson Theatres,Comedy Club,"6539 Santa Monica Blvd (N Hudson Ave), Los Angeles, CA 90038",34.090931,-118.332241
Cinerama Dome at Arclight Hollywood Cinema,Movie Theater,"6360 W Sunset Blvd (btw Cahuenga & Vine), Los Angeles, CA 90028",34.097601,-118.328053
Veggie Grill,Vegan and Vegetarian Restaurant,"6374 W Sunset Blvd (at Ivar Ave), Hollywood, CA 90028",34.097789,-118.328481
Gwen,"American Restaurant, Sandwich Spot, Steakhouse","6600 W Sunset Blvd, Los Angeles, CA 90028",34.097789,-118.333364
K&L Wine Merchants,"Beer Store, Liquor Store, Wine Store","1400 Vine St, Los Angeles, CA 90028",34.096475,-118.326404
Grandmaster Recorders,"Movie Theater, Cocktail Bar, Italian Restaurant","1518 N Cahuenga Blvd (Sunset Blvd), Los Angeles, CA 90028",34.098643,-118.329205
Sunset Sound,Arts and Entertainment,"6650 W Sunset Blvd, Los Angeles, CA 90028",34.097761,-118.335132
Luv2Eat Thai Bistro,Thai Restaurant,"6660 W Sunset Blvd (Cherokee), Los Angeles, CA 90028",34.097398,-118.335833
Stout,"Burger Joint, American Restaurant, Fast Food Restaurant","1544 N Cahuenga Blvd (at Selma Ave), Los Angeles, CA 90028",34.09949,-118.329151
Mother Wolf,Italian Restaurant,"1545 Wilcox Ave, Los Angeles, CA 90028",34.09938,-118.331342
Rao's,Italian Restaurant,"1006 Seward St (at Romaine), Los Angeles, CA 90038",34.089181,-118.332986
Hollywood Farmers' Market,"Farmers Market, Grocery Store","1600 Ivar Ave (btwn Sunset & Hollywood), Los Angeles, CA 90028",34.099935,-118.328027
TAO Asian Bistro,"Lounge, Sushi Restaurant","6421 Selma Ave, Los Angeles, CA 90028",34.100023,-118.330364
Trejo's Cantina - Hollywood,"Bar, Mexican Restaurant","1556 N Cahuenga Blvd, Los Angeles, CA 90028",34.09949,-118.329151
800 Degrees Woodfired Kitchen,Pizzeria,"1521 Vine St (at W Sunset Blvd), Hollywood, CA 90028",34.098893,-118.326875
Fat Sal's Deli Hollywood,"Burger Joint, Deli, Sandwich Spot","1300 N Highland Ave (at Fountain Ave), Los Angeles, CA 90028",34.094544,-118.338183
The Highlight Room,"Lounge, American Restaurant","6417 Selma Ave, Los Angeles, CA 90028",34.100064,-118.330153
Fabiolus Cucina,"Italian Restaurant, Pizzeria","6270 W Sunset Blvd (at Vine St), Los Angeles, CA 90028",34.09781,-118.325935
It's Boba Time,"Bubble Tea Shop, Coffee Shop, Fast Food Restaurant","6660 W Sunset Blvd (Cherokee), Los Angeles, CA 90028",34.097632,-118.335908
The Waffle,"Diner, American Restaurant","6255 W Sunset Blvd (btw Vine St & Argyle Ave), Los Angeles, CA 90028",34.098532,-118.325595
Sunset & Vinyl,"Cocktail Bar, Lounge, Speakeasy","1521 Vine St, Los Angeles, CA 90028",34.098555,-118.326869
Saint Felix Hollywood,"Cocktail Bar, Gastropub, New American Restaurant","1602 N Cahuenga Blvd (Selma), Los Angeles, CA 90028",34.099922,-118.329371
Running Goose,"Gastropub, New American Restaurant, Tapas Restaurant","1620 N Cahuenga Blvd, Los Angeles, CA 90028",34.100535,-118.329242
Trader Joe's,Grocery Store,"1600 Vine St (at Selma Ave), Los Angeles, CA 90028",34.100056,-118.326473
Regen Projects,Art Gallery,"6750 Santa Monica Blvd, Los Angeles, CA 90038",34.090437,-118.33768
The Well,"Cocktail Bar, Lounge, American Restaurant","6255 W Sunset Blvd (at Argyle Ave), Los Angeles, CA 90028",34.098568,-118.325525
Salt's Cure,"Burger Joint, New American Restaurant, Seafood Restaurant","1155 N Highland Ave (at Lexington Ave), West Hollywood, CA 90038",34.092389,-118.33892
Hollywood Palladium,"Concert Hall, Rock Club","6215 W Sunset Blvd (at Argyle Ave), Los Angeles, CA 90028",34.098477,-118.324249
L'Antica Pizzeria Da Michele,"Italian Restaurant, Pizzeria","1534 N McCadden Pl, Los Angeles, CA 90028",34.099033,-118.337421
Joe's Pizza,Pizzeria,"6504 Hollywood Blvd (at Wilcox Ave), Los Angeles, CA 90028",34.101412,-118.33124
Chick-Fil-A,"American Restaurant, Fast Food Restaurant","6750 W Sunset Blvd (at N Highland Ave), Los Angeles, CA 90028",34.097751,-118.338316
Vegan House Thai Bistro,Thai Restaurant,"1435 N Highland Ave, Los Angeles, CA 90028",34.097186,-118.339013
Hollywood Toys & Costumes,Costume Store,"6600 Hollywood Blvd, Los Angeles, CA 90028",34.101338,-118.333361
Project Angel Food,"Non-Profit Organization, Dining and Drinking","922 Vine St, Los Angeles, CA 90038",34.087821,-118.32638
No Vacancy,"Cocktail Bar, Lounge, Speakeasy","1727 N Hudson Ave (at Hollywood Blvd), Los Angeles, CA 90028",34.102246,-118.33253
Black Canvas Coffee,"Coffee Shop, Restaurant","1411 N Highland Ave (De Longpre), Los Angeles, CA 90028",34.096376,-118.338997
Escape Hotel Hollywood,"Amusement Park, Restaurant","6633 Hollywood Blvd, Los Angeles, CA 90028",34.101772,-118.334502
Katsuya,Sushi Restaurant,"6300 Hollywood Blvd (at Vine St), Los Angeles, CA 90028",34.101383,-118.327206
Sound Nightclub,"Music Venue, Bar, Restaurant","1642 N Las Palmas Ave, Los Angeles, CA 90028",34.101016,-118.335832
Bourbon Room Hollywood,Bar,"6356 Hollywood Blvd, Los Angeles, CA 90028",34.10137,-118.32855
Sweetgreen,"Salad Restaurant, Vegan and Vegetarian Restaurant","6115 W Sunset Blvd, Los Angeles, CA 90028",34.098328,-118.32269
Scum & Villainy Cantina,"Cocktail Bar, Restaurant","6377 Hollywood Blvd, Los Angeles, CA 90028",34.10186,-118.329055
Bar Sinister,"Night Club, Bar, Restaurant","1652 N Cherokee Ave, Los Angeles, CA 90028",34.101185,-118.334844
Musso & Frank Grill,"American Restaurant, Steakhouse","6667 Hollywood Blvd (at N Cherokee Ave), Hollywood, CA 90028",34.10181,-118.335352
Intelligentsia Coffee,Coffee Shop,"6401 Hollywood Blvd, Los Angeles, CA 90028",34.101903,-118.329763
Good Times at Davey Wayne's,"Cocktail Bar, Lounge, American Restaurant","1611 N El Centro Ave, Los Angeles, CA 90028",34.100244,-118.324
Starbucks,Coffee Shop,"181 S Vermont Ave, Los Angeles, CA 90004",34.070648,-118.292021
Red Ribbon Bakeshop,"Bakery, Filipino Restaurant","138 S Vermont Ave, Los Angeles, CA 90004",34.071826,-118.291195
7-Eleven,Convenience Store,"2041 Beverly Blvd (at Vendome St), Los Angeles, CA 90057",34.071581,-118.282558
Redbox,Video Store,"3100 Beverly Blvd, Los Angeles, CA 90057",34.071581,-118.282558
Sherwin-Williams,Painter,"126 S Vermont Ave, Los Angeles, CA 90004",34.071794,-118.291123
Hanchic,"Korean Restaurant, Tapas Restaurant","2500 W 8th St (S Carondelet St.), Los Angeles, CA 90057",34.056639,-118.282419
L A Dong San Church,Church,"836 S Coronado St, Los Angeles, CA 90057",34.056195,-118.283542
Fashions Of Echo,"Clothing Store, Women's Store","3630 W 3rd St (at S Catalina St), Los Angeles, CA 90020",34.068887,-118.29503
Dana Fashion,"Clothing Store, Fashion Accessories Store, Women's Store","3621 W 3rd St, Los Angeles, CA 90020",34.069261,-118.294967
Seafood City Supermarket,"Butcher, Fish Market, Grocery Store","134 S Vermont Ave, Los Angeles, CA 90004",34.071826,-118.291195
Bonsoir Nails,Hair Salon,"2835 Hyperion Ave (Rowena), Los Angeles, CA 90027",34.10904,-118.271865
Trader Joe's,Grocery Store,"2738 Hyperion Ave (at Monon St), Los Angeles, CA 90027",34.107761,-118.2717
Gelson's Market,Grocery Store,"2725 Hyperion Ave, Silver Lake, CA 90027",34.107966,-118.272624
Magpies Softserve,"Ice Cream Parlor, Restaurant","2660 Griffith Park Blvd (at Hyperion Ave), Los Angeles, CA 90039",34.106773,-118.271894
Broome St. General Store,"Bakery, Coffee Shop, Restaurant","2912 Rowena Ave, Los Angeles, CA 90039",34.108174,-118.268522
The Friend,"Cocktail Bar, Restaurant","2611 Hyperion Ave, Los Angeles, CA 90027",34.106032,-118.2728
Hyperion Public,"Sports Bar, Gastropub, New American Restaurant","2538 Hyperion Ave, Los Angeles, CA 90027",34.105362,-118.272646
Baller Hardware,Hardware Store,"2505 Hyperion Ave, Los Angeles, CA 90027",34.10449,-118.273408
Barbrix,"Wine Bar, American Restaurant, Mediterranean Restaurant","2442 Hyperion Ave (at Tracy St), Los Angeles, CA 90027",34.104073,-118.272764
Tomato Pie Pizza Joint,"Italian Restaurant, Pizzeria","2457 Hyperion Ave (at Tracy St), Los Angeles, CA 90027",34.104007,-118.273682
Edendale,"Cocktail Bar, Gastropub, New American Restaurant","2838 Rowena Ave (at Silver Lake Blvd), Los Angeles, CA 90039",34.107486,-118.265891
Mulholland Fountain,Landmarks and Outdoors,"Riverside Drive, Los Angeles, CA 90039",34.11608211129256,-118.27166453003883
Shag Hair Design,Hair Salon,"2771 Rowena Ave, Los Angeles, CA 90039",34.107612,-118.264194
Michelangelo Ristorante,"Pizzeria, Italian Restaurant","2742 Rowena Ave (Lakewood Ave), Los Angeles, CA 90039",34.10718,-118.263974
Clover,Furniture and Home Store,"2756 Rowena Ave (Rokeby), Los Angeles, CA 90039",34.10718,-118.263974
APHCV-John Marshall High School Health Center,Health and Medicine,"3939 Tracy St, Los Angeles, CA 90027",34.108788,-118.27724
Los Feliz Flea,Retail,"3939 Tracy St, Los Angeles, CA 90027",34.108751,-118.27731
Playground,Playground,"3461-3583 Los Feliz Blvd (at Los Feliz and Riverside), Los Angeles, CA 90027",34.117132,-118.271176
John Marshall High School,High School,"3939 Tracy St (St. George St), Los Angeles, CA 90027",34.107873,-118.277294
Griffith-Riverside Pay Tennis Facility,Tennis Court,"3401 Riverside Dr (at Los Feliz Blvd), Los Angeles, CA 90027",34.117909,-118.270545
Witness protection Headquarters,Monument,"Sunset, Los Angeles, CA 90028",34.114891,-118.275726
Forage,"Dining and Drinking, Café","2764 Rowena Ave, Los Angeles, CA 90039",34.10717,-118.264257
Los Feliz Plaza,"Real Estate Service, Residential Building","3949 Los Feliz Blvd (Griffith Park), Los Angeles, CA 90027",34.113744,-118.278607
LAFD Fire Station 56,"Fire Station, Emergency Service","2759 Rowena Ave (at Glendale Blvd.), Los Angeles, CA 90039",34.10759,-118.26384
Ivanhoe Reservoir,Lake,"W Silver Lake Dr (at Tesla Ave), Los Angeles, CA 90039",34.103131,-118.26545
Shakespeare Bridge,Bridge,"Franklin Ave (St George St), Los Angeles, CA 90027",34.105331,-118.27944
Griffith Park Pool,Swimming Pool,"3401 Riverside Dr (at Los Feliz Blvd.), Los Angeles, CA 90027",34.117805,-118.270613
Camp Galileo Los Feliz,Campground,"4155 Russell Ave, Los Angeles, CA 90027",34.104646,-118.279711
Lycée International de Los Angeles,Elementary School,"4155 Russell Ave, Los Angeles, CA 90027",34.104646,-118.279711
Tesla Avenue Path Project,Park,"Los Angeles, CA 90039",34.102519,-118.266789
SDS Sharkov Design Studio,"General Contractor, Interior Designer","3040 Silver Lea Ter, Los Angeles, CA 90039",34.101206,-118.269596
Silverlake Wine,"Liquor Store, Wine Store","2395 Glendale Blvd (at Brier Ave), Los Angeles, CA 90039",34.09999,-118.259664
Gingergrass,Vietnamese Restaurant,"2396 Glendale Blvd (at Brier Ave), Los Angeles, CA 90039",34.099978,-118.259026
Los Angeles Public Library,Library,"2411 Glendale Blvd (at Silver Lake Blvd), Los Angeles, CA 90039",34.100365,-118.2596
Burgers Never Say Die,Burger Joint,"2388A Glendale Blvd, Los Angeles, CA 90039",34.099879,-118.258954
Red Lion Tavern,"German Restaurant, Beer Garden","2366 Glendale Blvd, Los Angeles, CA 90039",34.099204,-118.258941
Whole Foods,Grocery Store,"2520 Glendale Blvd, Los Angeles, CA 90039",34.10294,-118.258444
Neutra VDL House,Monument,"2300 Silver Lake Blvd, Los Angeles, CA 90039",34.098376,-118.260412
Silver Lake Meadow,Park,"Silver Lake Blvd (at Armstrong Ave), Los Angeles, CA 90039",34.097316,-118.260747
Thai Taste,Thai Restaurant,"2328 Fletcher Dr, Los Angeles, CA 90039",34.104716,-118.257911
Modern Eats,American Restaurant,"2590 Glendale Blvd, Los Angeles, CA 90039",34.105276,-118.259337
Rick's Drive In and OUT,"Burger Joint, American Restaurant, Fast Food Restaurant","2400 Fletcher Dr (at Riverside Dr.), Los Angeles, CA 90039",34.105959,-118.256164
Coco's Variety Store,Bicycle Store,"2427 Riverside Dr (Fletcher Ave), Los Angeles, CA 90039",34.105358,-118.25495
Ivanhoe Restaurant & Bar,Dining and Drinking,"2500 Riverside Dr, Los Angeles, CA 90039",34.106102,-118.256946
Zebulon Café Concert,"Music Venue, Theater, Bar","2476 Fletcher Dr, Los Angeles, CA 90039",34.107193,-118.254701
Salazar,Mexican Restaurant,"2490 Fletcher Dr (at Ripple St), Los Angeles, CA 90039",34.107408,-118.254418
Hot Tongue,Pizzeria,"2590 Glendale Blvd (Farewell Ave), Los Angeles, CA 90039",34.105213,-118.259194
Ivan Hill Stairs,Hiking Trail,"Los Angeles, CA 90039",34.105218,-118.261035
FrogTown Brewery,"Bar, Brewery, Restaurant","2931 Gilroy St, Los Angeles, CA 90039",34.107033,-118.251442
Silverlake Olive Grove,Garden,"Tesla Ave, Silver Lake, CA 90039",34.104322,-118.264487
Edendale Stairs,Hiking Trail,"Los Angeles, CA 90039",34.094987,-118.256669
Apex Steps,Hiking Trail,"Los Angeles, CA 90039",34.094454,-118.259419
Allesandro Elementary School,Elementary School,"2210 Riverside Dr, Los Angeles, CA 90039",34.101982,-118.251844
Loma Vista Steps East,Hiking Trail,"2200 Loma Vista Pl (Allesandro Way), Los Angeles, CA 90039",34.094007,-118.253678
Silver Lake Park Water Fountain,Landmarks and Outdoors,"2301 Silver Lake Blvd, Los Angeles, CA 90039",34.099104,-118.266796
Blue Herons Nests,Park,"Los Angeles, CA 90039",34.097685,-118.26677
Moreno Drive Steps,Hiking Trail,"Los Angeles, CA 90039",34.099297,-118.267083
Kid’s Row Rehearsal,Music Venue,"2471 Fletcher Dr, Los Angeles, CA 90039",34.107371,-118.255412
Elysian Valley Bike Path,Scenic Lookout,"2500 Crystal St (Fletcher Dr.), Los Angeles, CA 90039",34.107907,-118.255564
