business_name,categories,address,rating,latitude,longitude,review_count
QQ Cafe,"Salad, Breakfast & Brunch, Sandwiches","824 San Julian St, Unit 116, Los Angeles, CA 90014",4.5,34.03881,-118.25009,48
POLANCO Modern Mexican Steakhouse,"Mexican, Steakhouses","840 S Spring St, Los Angeles, CA 90014",3.5,34.04238577150062,-118.25407859124526,112
Amante Restaurant,"Italian, Bars","123 E 9th St, Los Angeles, CA 90015",3.5,34.041089,-118.254179,640
Pattern Bar,"Cocktail Bars, Tacos, Tapas/Small Plates","100 W 9th St, Los Angeles, CA 90015",4.0,34.0416202728339,-118.255163270714,470
Burger District LA,"Burgers, Breakfast & Brunch","231 E 9th St, Los Angeles, CA 90015",4.5,34.040241241808396,-118.2533418,103
KitchenBann,"Asian Fusion, Korean, Sandwiches","113E E 9th St, Los Angeles, CA 90015",5.0,34.04131,-118.25434,43
Upstairs at the Ace Hotel,Bars,"921 S Broadway, Los Angeles, CA 90015",3.5,34.0419096,-118.2568325,714
Picasso Pie Wood Fire Pizza,Pizza,"105 E 8th St, Los Angeles, CA 90014",4.5,34.042698,-118.2529101,109
Polanquito,Mexican,"840 S Spring St, Los Angeles, CA 90014",4.5,34.042355,-118.254152,14
Full Moon House,"Chinese, Seafood","960 N Hill St, Los Angeles, CA 90012",4.0,34.0660399376759,-118.237620422377,491
Broadway Cuisine,"Chinese, Seafood, Noodles","913 N Broadway, Los Angeles, CA 90012",4.0,34.06448827651801,-118.23771649178366,94
Pearl River Deli,"Cantonese, Pan Asian","935 Mei Ling Way, Los Angeles, CA 90012",4.5,34.06520962006356,-118.2381254,298
Golden Lake Eatery Cambodian Restaurant,"Cambodian, Vietnamese, Chinese","424 W College St, Los Angeles, CA 90012",3.5,34.0639257513722,-118.238599507771,314
Golden Dragon Restaurant,"Seafood, Cantonese","960 N Broadway, Los Angeles, CA 90012",3.5,34.0655097961426,-118.236274719238,1038
Won Kok Restaurant,Chinese,"210 Alpine St, Los Angeles, CA 90012",3.5,34.06182,-118.23735,1584
Burgerlords Chinatown,"Burgers, Fast Food","943 N Broadway, Ste 102, Los Angeles, CA 90012",4.0,34.0652390326287,-118.237212073467,912
Takuma's Burger,"Burgers, Food Trucks","961 N Hill St, Los Angeles , CA 90012",4.5,34.06600220537105,-118.238212063812,185
Full House Seafood Restaurant,"Seafood, Cantonese","963 N Hill St, Los Angeles, CA 90012",3.5,34.06621,-118.23804,793
Foo Chow Restaurant,Chinese,"949 N Hill St, Los Angeles, CA 90012",3.5,34.0658645629883,-118.23819732666,491
Hong Kong BBQ,"Chinese, Barbeque","803 N Broadway, Los Angeles, CA 90012",3.5,34.0625918,-118.2383874,202
Hop Woo BBQ & Seafood,"Chinese, Seafood, Barbeque","845 N Broadway, Los Angeles, CA 90012",3.0,34.06344,-118.2379507,613
Blossom Vietnamese Restaurant,Vietnamese,"451 Gin Ling Way, Los Angeles, CA 90012",4.0,34.0656423568726,-118.237418085337,176
East Garden Restaurant,"Hong Kong Style Cafe, Dim Sum, Cantonese","750 N Hill St, Ste F, Los Angeles, CA 90012",4.0,34.061763,-118.239587,267
Pho Saigon Republic,Vietnamese,"818 N Spring St, Ste 103, Los Angeles, CA 90012",4.0,34.062589955260364,-118.2364849018482,581
Gigo's Cafe & Deli,"Coffee & Tea, Vietnamese, Noodles","853 N Broadway, Los Angeles, CA 90012",4.0,34.0638163,-118.2377561,377
Songbird Cafe,"Coffee & Tea, Cocktail Bars","900 N Broadway, Ste 1050, Los Angeles, CA 90012",4.5,34.06405004708376,-118.23649957279198,90
General Lee's,Cocktail Bars,"475 Gin Ling Way, Los Angeles, CA 90012",4.0,34.0658,-118.23753,253
Steep,"Tea Rooms, Chinese, Cocktail Bars","970 N Broadway, Ste 112, Los Angeles, CA 90012",4.5,34.06597182512104,-118.23590370222428,145
Jade Wok,Chinese,"625 W College St, Ste 109, Los Angeles, CA 90012",4.0,34.06542,-118.24069,306
LA Brisket,"Barbeque, Sandwiches, Comfort Food","736 N Broadway, Los Angeles, CA 90012",4.5,34.06129,-118.238157,194
Angry Egret Dinette,"Sandwiches, Mexican","970 N Broadway, Ste 114, Los Angeles, CA 90012",4.0,34.066277,-118.235712,128
Fortune Gourmet Kitchen,Cantonese,"727 N Broadway, Ste 215, Los Angeles, CA 90012",4.0,34.061761,-118.239523,288
Nick's Cafe,"Diners, Breakfast & Brunch, Sandwiches","1300 N Spring St, Los Angeles, CA 90012",4.0,34.066072,-118.233223,1241
Tian's Dim Sum & Fast Food,"Dim Sum, Cantonese, Breakfast & Brunch","809 N Hill St, Los Angeles, CA 90012",4.0,34.0631839926692,-118.239643002348,309
Mexicali Taco & Co,Mexican,"702 N Figueroa St, Los Angeles, CA 90012",4.0,34.0634262,-118.2456717,1013
Pho 87,"Vietnamese, Noodles","1019 N Broadway, Los Angeles, CA 90012",4.0,34.06733,-118.23559,1710
Melody Lounge,Lounges,"939 N Hill St, Los Angeles, CA 90012",4.0,34.0655981,-118.2382151,247
Chimney Coffee House,"Coffee & Tea, Sandwiches, Cafes","1100 N Main St, Ste B, Los Angeles, CA 90012",4.0,34.0634679790647,-118.23281378532,762
Kim Chuy Restaurant,"Chinese, Noodles","727 N Broadway, Ste 103, Los Angeles, CA 90012",4.0,34.0614013671875,-118.239501953125,335
Eastside Italian Deli - Downtown L A,"Italian, Delis, Sandwiches","1013 Alpine St, Los Angeles, CA 90012",4.5,34.0651339,-118.2465961,1215
Phoenix Inn Chinese Cuisine,Chinese,"301 Ord St, Los Angeles, CA 90012",3.5,34.060318,-118.238847,459
Los Angeles State Historic Park,"Parks, Landmarks & Historical Buildings","1245 N Spring St, Los Angeles, CA 90012",4.0,34.06824,-118.231495,187
Chinese Historical Society of Southern California,"Landmarks & Historical Buildings, Historical Tours","411 Bernard St, Los Angeles, CA 90012",4.0,34.067195892334,-118.236312866211,4
Frank Hotchkin's Memorial Training Center,Parks,"1700 Stadium Way, Los Angeles, CA 90012",5.0,34.0690307617188,-118.242111206055,3
Everett Park,Parks,"988-992 Everett St, Los Angeles, CA 90026",4.5,34.0699741564246,-118.248750418425,7
La Pupusa Urban Eatery,Salvadoran,"1051 W Washington Blvd, Ste G, Los Angeles, CA 90015",4.5,34.03876,-118.28075,411
Cafe Mukbang,"Korean, Asian Fusion, Japanese","3619 S Vermont Ave, Los Angeles, CA 90007",4.5,34.02242,-118.2917,69
Olympian Burgers,"Burgers, Breakfast & Brunch, Salad","2701 S Vermont Ave, Los Angeles, CA 90007",4.0,34.030392424897926,-118.29178733160718,342
Tacos El Unico,Mexican,"1375 W Adams Blvd, Los Angeles, CA 90007",3.5,34.0328849,-118.2911562,200
Salad Farm,"Sandwiches, Salad, Fast Food","2210 S Figueroa St, Los Angeles, CA 90007",3.5,34.03118,-118.27365,408
Smoke Queen BBQ,Pop-Up Restaurants,"777 S Alameda St, Los Angeles , CA 90021",5.0,34.034021414578426,-118.24149776259712,82
ROW DTLA,"Shopping Centers, Restaurants, Beauty & Spas","777 S Alameda St, Los Angeles, CA 90021",3.5,34.034134,-118.241147,107
Pane Bianco DTLA,"Pizza, Sandwiches","757 S Alameda St, Los Angeles, CA 90021",4.5,34.034457887916226,-118.2404646,37
The Ricans Food,"Puerto Rican, Personal Chefs, Food Stands","777 S Alameda St, Los Angeles, CA 90021",5.0,34.0335465,-118.2405124,99
Lobsterdamus,"Seafood, Food Stands","777 S Alameda St, Los Angeles, CA 90021",3.5,34.0335465,-118.2405124,133
IL Bambino Restaurant,Italian,"1403 S Hooper Ave, Los Angeles, CA 90021",4.5,34.02647,-118.24329,259
Treme Kitchen,"Desserts, Food Stands","777 Alameda St, Los Angeles , CA 90021",4.5,34.03072,-118.239,28
Sus Arepas,"Food Trucks, Latin American, Sandwiches","785 Bay St, Los Angeles, CA 90021",4.5,34.03168,-118.23803,79
Senoreata,"Vegan, Caterers","777 S Alameda St, Los Angeles, CA 90021",5.0,34.0339414,-118.2414468,34
MidEast Tacos,"Tacos, Middle Eastern, Street Vendors","777 S Alameda St, Los Angeles, CA 90021",4.5,34.0335465,-118.2405124,23
Go Get Em Tiger,"Coffee & Tea, Breakfast & Brunch, Sandwiches","767 S Alameda St, Ste 184, Los Angeles, CA 90021",3.5,34.034567,-118.240907,110
Farmer Boys,"Breakfast & Brunch, Burgers, Salad","726 S Alameda St, Los Angeles, CA 90021",3.0,34.03206721,-118.23836624622344,697
Coyotas Sonora,"Bakeries, Mexican","777 S Alameda St, Los Angeles, CA 90021",5.0,34.0337349,-118.24099,9
Uncle Terry’s Kitchen,"Seafood, Food Delivery Services, Soul Food","777 S Alameda St, Los Angeles, CA 90021",5.0,34.033562040021714,-118.2405124,9
Donut Snob,"Donuts, Bakeries, Breakfast & Brunch","Los Angeles, CA 90021",4.0,34.0309258,-118.2380432,132
Mariscos Jalisco,"Food Trucks, Seafood, Mexican","E 10th St And Towne Ave, Los Angeles, CA 90021",4.5,34.0340039972124,-118.249286006082,170
Carnitas El Momo,"Food Trucks, Tacos","2411 Fairmount, Los Angeles, CA 90033",4.5,34.052,-118.20388,349
Truly LA,Cocktail Bars,"218 Traction Ave, Los Angeles, CA 90013",4.0,34.0448,-118.23516,286
Tensho,"Japanese, Hot Pot, Seafood","418 E 2nd St, Los Angeles, CA 90012",5.0,34.046804,-118.238826,79
Manna Korean BBQ,"Korean, Barbeque","333 S Alameda St, Ste 305, Los Angeles, CA 90013",3.0,34.045352,-118.238757,1484
Spitz - Little Tokyo,"Mediterranean, Beer Bar","371 E 2nd St, Los Angeles, CA 90012",4.0,34.0482095,-118.2398789,1789
Wolf & Crane Bar,"Whiskey Bars, Cocktail Bars, Beer Bar","366 E 2nd St, Los Angeles, CA 90012",4.0,34.0479536,-118.2397511,668
Hana Ichimonme,"Ramen, Noodles, Shaved Ice","333 S Alameda St, Fl 3, Los Angeles, CA 90013",4.0,34.0445036,-118.238492,505
XLanes,"Bowling, Arcades, Sports Bars","333 S Alameda St, Ste 300, Los Angeles, CA 90013",3.5,34.0452367129637,-118.238553392065,1092
El Güeros Truck,"Burgers, Food Trucks, Street Vendors","1013 Crocker St, Los Angeles, CA 90015",4.5,34.034634,-118.250849,37
Cofilia,"Coffee & Tea, Sandwiches, Breakfast & Brunch","810 East Pico Blvd, Ste 102, Los Angeles, CA 90021",4.5,34.031089,-118.251225,13
Tacos Gavilan,Mexican,"1900 S Central Ave, Los Angeles, CA 90011",4.0,34.02393,-118.25037,421
Tee's Cafe,"Tacos, Coffee Roasteries, Coffee & Tea","623 E 12th St, Los Angeles, CA 90015",4.5,34.0340294,-118.2535585,26
The Vegan Joint,"Vegan, Vegetarian, Breakfast & Brunch","980 S San Pedro St, Los Angeles, CA 90015",4.0,34.035949240950174,-118.2514185,288
Paul's Kitchen,Chinese,"1012 S San Pedro St, Los Angeles, CA 90015",4.0,34.0353312,-118.2519501,395
Addy's Cafe,"Coffee & Tea, Sandwiches","1015 Crocker St, Los Angeles, CA 90021",5.0,34.03402,-118.25127,20
At Home Kitchen,Japanese,"575 E Pico Blvd, Los Angeles, CA 90015",5.0,34.03362,-118.25516,18
Dream Kabob House,"Salad, Middle Eastern, Kebab","229 E 9th St, Los Angeles, CA 90015",5.0,34.04032,-118.25324,219
Cafe Anzio,"American (Traditional), Italian, Thai","807 E 12th St, Ste 249, Los Angeles, CA 90021",4.0,34.0325331,-118.2505834,13
El Aji Cocina Peruana,Peruvian,"735 E 12th St, Los Angeles, CA 90015",4.5,34.033387,-118.2522055,27
U Star Cafe,"Cafes, Coffee & Tea","1109 E 12th St, Los Angeles, CA 90021",4.5,34.0313299,-118.24729,25
HomeState,"Tex-Mex, Breakfast & Brunch, Tacos","4624 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.09979,-118.29021,1386
Kismet,"Mediterranean, American (New), Middle Eastern","4648 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.1002441,-118.2906102,628
Sōgo Roll Bar,"Japanese, Sushi Bars","4634 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.09988,-118.29034,172
Oi Asian Fusion,"Filipino, Asian Fusion, Burgers","4734 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.1015109972374,-118.293063073577,639
Mirate,"Bars, Mexican","1712 N Vermont Ave, Los Angeles, CA 90027",4.0,34.102202908406284,-118.29164025136004,426
LA Rose Cafe,Filipino,"4749 Fountain Ave, Los Angeles, CA 90029",4.0,34.095634,-118.292729,1193
Sidewalk Grill,"Mediterranean, Wraps, Kebab","1727 N Vermont Ave, Ste 102, Los Angeles, CA 90027",4.5,34.102633,-118.292253,1197
Home Restaurant - Los Feliz,"Breakfast & Brunch, Coffee & Tea, American (New)","1760 Hillhurst Ave, Los Angeles, CA 90027",4.0,34.1030834,-118.28718817285792,3793
Atrium,"American (New), Cocktail Bars","1816 - A N Vermont Ave, Los Angeles, CA 90027",4.0,34.1040989,-118.291367,515
Saffy's,"Middle Eastern, Cocktail Bars","4845 Fountain Ave, Los Angeles, CA 90029",4.5,34.09562,-118.29534,431
India's Restaurant,"Indian, Halal, Buffets","4366 Fountain Ave, Los Angeles, CA 90029",4.5,34.09556,-118.28516,4332
Loupiotte Kitchen,"French, Wine Bars, Breakfast & Brunch","1726 N Vermont Ave, Los Angeles, CA 90027",4.5,34.1023816986214,-118.291617810179,339
DeSano Pizza Bakery,"Pizza, Italian","4959 Santa Monica Blvd, Los Angeles, CA 90029",4.5,34.0910099739038,-118.297762911045,1717
Found Oyster,Seafood,"4880 Fountain Ave, Los Angeles, CA 90029",4.5,34.095237,-118.295817,329
Il Capriccio on Vermont,"Italian, Bars","1757 N Vermont Ave, Los Angeles, CA 90027",4.0,34.103042,-118.291857,1076
La Pergoletta,Italian,"1802 Hillhurst Ave, Los Angeles, CA 90027",4.5,34.1037812,-118.2872479,1323
Kismet Rotisserie,"Mediterranean, Salad, Chicken Shop","4666 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.10047,-118.29124,176
Yai's On Vermont,Thai,"1627 N Vermont Ave, Los Angeles, CA 90027",3.5,34.1008569474244,-118.292515372491,355
Alcove Café & Bakery,"Bakeries, Breakfast & Brunch, American (New)","1929 Hillhurst Ave, Los Angeles, CA 90027",4.0,34.106215,-118.28776,4705
Bowery Bungalow,"Lebanese, Mediterranean","4156 Santa Monica Blvd, Los Angeles, CA 90029",4.5,34.09108,-118.28308,583
Covell,"Wine Bars, Beer Bar","4628 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.1002560180096,-118.290309906006,494
Sea Salt Fish & Chips,"Seafood, Fish & Chips, Chicken Wings","4732 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.10164,-118.29299,166
Carousel Restaurant,"Armenian, Lebanese","5112 Hollywood Blvd, Ste 107, Los Angeles, CA 90027",4.5,34.10137,-118.30125,914
The Kitchen,"American (New), Breakfast & Brunch, American (Traditional)","4348 Fountain Ave, Los Angeles, CA 90029",4.0,34.0957165722728,-118.284453105274,1548
Palermo Italian Restaurant,"Italian, Pizza","1858 N Vermont Ave, Los Angeles, CA 90027",4.0,34.10481,-118.291447,1761
Spitz - Los Feliz,"Bars, Sandwiches, Mediterranean","1725 Hillhurst Ave, Los Angeles, CA 90027",4.0,34.102568,-118.287531,872
The Guest House,"Cocktail Bars, American (New)","1750 Hillhurst Ave, Los Angeles, CA 90027",4.0,34.1028276,-118.2872571,393
Boo's Philly Cheesesteaks - Silverlake,"Cheesesteaks, Sandwiches, American (New)","4501 Fountain Ave, Los Angeles, CA 90029",4.0,34.095845,-118.287102,1410
Angry Chickz,"Southern, Comfort Food, Chicken Shop","5065 Hollywood Blvd, Ste 102, Los Angeles, CA 90027",4.5,34.102039,-118.299858,1147
Spicy BBQ Restaurant,"Barbeque, Thai","5101 Santa Monica Blvd, Los Angeles, CA 90029",4.5,34.09115,-118.30078,623
Bulan Thai Vegetarian Kitchen,"Vegetarian, Thai, Vegan","4114 Santa Monica Blvd, Los Angeles, CA 90029",4.5,34.09191428050424,-118.2820348902959,866
Wat Dong Moon Lek Noodle,"Thai, Noodles, Soup","4356 Fountain Ave, Los Angeles, CA 90029",4.0,34.0954504683199,-118.28494475374,1144
Go Get Em Tiger,"Coffee & Tea, Sandwiches, Breakfast & Brunch","4630 Hollywood Blvd, Los Feliz, CA 90027",4.0,34.09988,-118.290344238281,298
Eastside Italian Deli - Los Feliz,"Sandwiches, Italian, Delis","1761 N Vermont Ave, Los Angeles, CA 90027",4.5,34.10305,-118.29205,102
Marouch Restaurant,"Armenian, Lebanese","4905 Santa Monica Blvd, Los Angeles, CA 90029",4.5,34.09118075915688,-118.29642018221128,588
Tu Madre - Los Feliz,"Tacos, Cocktail Bars","1824 Hillhurst Ave, Los Angeles, CA 90027",4.5,34.10453972993196,-118.28711233263222,118
Starfish Sushi,Sushi Bars,"1755 N Vermont Ave, Los Angeles, CA 90027",4.0,34.102973,-118.292044,368
Ululani's,"Shaved Ice, Hawaiian","4661 1/2 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.10078,-118.29077,117
Cruzer Pizza 100% Vegan,"Pizza, Vegan","5051 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.10211,-118.29962,859
My Vegan Gold,"Thai, Vegan, Breakfast & Brunch","4319 W Sunset Blvd, Los Angeles, CA 90029",4.0,34.0952227042406,-118.283101645445,885
Best Fish Taco In Ensenada,Mexican,"1650 Hillhurst Ave, Los Angeles, CA 90027",4.0,34.1010002,-118.2872851,2331
Mendocino Farms,"Salad, Sandwiches","4531 W Hollywood Blvd, Unit C, Los Angeles, CA 90027",4.5,34.099209,-118.288036,26
Green Leaves Vegan,"Vegetarian, Thai, Vegan","1769 Hillhurst Ave, Los Angeles, CA 90027",4.0,34.1031476,-118.2875779,911
Desert Rose,"Mediterranean, American (New), Bars","1700 N Hillhurst Ave, Los Feliz Village, Los Angeles, CA 90027",3.5,34.101978,-118.28705,1006
Jay's Bar,"Bars, Gastropubs, American (New)","4321 Sunset Blvd, Los Angeles, CA 90029",4.5,34.095228,-118.283031,327
Fatburger,"Burgers, Fast Food, American (Traditional)","1611 N Vermont Ave, Los Angeles, CA 90027",3.0,34.1008453,-118.2919906,478
The Dresden,"Lounges, American (Traditional), Music Venues","1760 N Vermont Ave, Los Angeles, CA 90027",4.0,34.10308,-118.291506,918
Square One Dining,"American (New), Breakfast & Brunch","4854 Fountain Ave, Los Angeles, CA 90029",4.0,34.09526,-118.29498,1714
Hot Chicko's,"Mediterranean, Kebab","1904 1/2 Hillhurst Ave, Los Angeles, CA 90027",4.5,34.1057423015,-118.287039284,118
Farfalla Trattoria,Italian,"1978 Hillhurst Ave, Los Angeles, CA 90027",4.0,34.1074686,-118.2872751,747
Hollyhock House,"Museums, Landmarks & Historical Buildings","4800 Hollywood Blvd, Los Angeles, CA 90027",3.5,34.09997960793337,-118.294439855697,105
Barnsdall Art Park,Parks,"4800 Hollywood Blvd, Los Angeles, CA 90027",4.0,34.100371,-118.294331,212
Barnsdall Friday Night Wine Tastings,"Wine Tasting Room, Art Museums","4800 Hollywood Blvd, Los Angeles, CA 90027",4.5,34.1003674,-118.29433,32
Elliott Smith Tribute Wall,Landmarks & Historical Buildings,"4334 Sunset Blvd, Los Angeles, CA 90029",4.5,34.0953627,-118.2838205,2
Madison Avenue Park and Community Garden,Parks,"1175 N Madison Ave, Los Angeles, CA 90029",4.0,34.0929740769843,-118.289590738714,5
Point Point Joint Restaurant,Filipino,"4627 Santa Monica Blvd, Ste A, Los Angeles, CA 90029",4.0,34.09116,-118.29035,130
De La Tierra Cafe,"Cafes, Sandwiches","1144 N Vermont Ave, Los Angeles, CA 90029",5.0,34.092211,-118.291511,36
The Good Good Bakery,"Vegan, Bakeries","4871 Santa Monica Blvd, Los Angeles, CA 90029",5.0,34.09105983,-118.2957335,309
Manila Sunset,Filipino,"1016 N Vermont Ave, Los Angeles, CA 90029",3.5,34.0901168736285,-118.291400224123,214
The Vermont Hollywood,"Stadiums & Arenas, Bars, Venues & Event Spaces","1020 N Vermont Ave, Los Angeles, CA 90029",4.0,34.09046285957,-118.2914773,35
WaBa Grill,"Fast Food, Asian Fusion","1134 N Vermont Ave, Los Angeles, CA 90029",3.5,34.09184,-118.29149,167
Raffallo's Pizza,"Pizza, Italian, Sandwiches","4874 Santa Monica Blvd, Los Angeles, CA 90029",4.0,34.0904951514166,-118.295975248083,178
Valerio V Family Bake Shop,"Bakeries, Filipino","4627 Santa Monica Blvd, Ste B, Los Angeles, CA 90029",3.5,34.091481,-118.290349,75
Bianca's Deli & Café,"Delis, Mediterranean, Wraps","1307 N Vermont Ave, Ste B, Los Angeles, CA 90027",4.5,34.0959968566895,-118.292129516602,204
Tiki-Ti Cocktail Lounge,Tiki Bars,"4427 W Sunset Blvd, Los Angeles, CA 90027",4.5,34.097488,-118.285796,978
KinKan,"Japanese, Thai","771 N Virgil Ave, Los Angeles, CA 90029",4.5,34.08544,-118.28706,90
Lolo,"Wine Bars, American (New)","5140 W Sunset Blvd, Los Angeles, CA 90027",4.0,34.09787,-118.30203,115
Bezian's Bakery,"Bakeries, Food Stands","4715 Santa Monica Blvd, Los Angeles, CA 90029",4.5,34.09104,-118.29252,59
Bolita,"Wine Bars, Beer Bar, Cocktail Bars","864 N Virgil Ave, Los Angeles, CA 90029",4.5,34.08736,-118.28644,53
Guatemalteca Bakery Restaurant,Latin American,"4770 Santa Monica Blvd, Los Angeles, CA 90029",3.0,34.09068,-118.29354,157
BBQ + RICE Silverlake,"Barbeque, Korean, Asian Fusion","4481 Santa Monica Blvd, Los Angeles, CA 90029",4.0,34.09103855288353,-118.2864364,62
The Shrimp Lover,"Cajun/Creole, Seafood, Thai","5112 Hollywood Blvd, Ste 101, Hollywood, CA 90027",4.0,34.101394,-118.301261,613
Agra Cafe,Indian,"4325 W Sunset Blvd, Los Angeles, CA 90029",4.0,34.0956702,-118.2831484,654
California Grill Restaurant,"Mexican, Salvadoran","800 N Virgil Ave, Los Angeles, CA 90029",4.5,34.08592,-118.28663,132
El Pajonal Restaurant,"Mexican, Salvadoran","1133 N Vermont Ave, Los Angeles, CA 90029",2.5,34.09193,-118.29207,71
Marco Polo Trattoria,"Bars, Italian, Breakfast & Brunch","4141 Santa Monica Blvd, Silver Lake Pool & Inn, Los Angeles, CA 90029",4.0,34.0917573406544,-118.283047317201,124
Lutong Bahay,"Filipino, Seafood","1001 N Vermont Ave, Los Angeles, CA 90029",3.5,34.0896705101043,-118.292086534202,111
Kavar Catering,"Mediterranean, Middle Eastern, Barbeque","4777 Santa Monica Blvd, Los Angeles, CA 90029",4.5,34.0909867,-118.2935975,8
El Cid Restaurant,"Music Venues, Spanish, Cinema","4212 W Sunset Blvd, Los Angeles, CA 90029",3.5,34.09392,-118.28245,742
Melrose Cafe,"Burgers, Desserts, Salad","1308 N Edgemont St, Los Angeles, CA 90027",4.5,34.09567,-118.29596,204
Big Mama's & Papa's Pizzeria,"Pizza, Sandwiches, Salad","814 N Vermont Ave, Los Angeles, CA 90029",4.0,34.0861051,-118.2915951,206
Bellevue Recreation Center,Parks,"826 Lucile Ave, Los Angeles, CA 90026",4.0,34.0840737,-118.283265,31
